id	2015-04-07T19:40:20Z
sport	Running

attribute	data
startTime	2015-04-07T19:40:20Z
totalTime(s)	2360
distance(m)	5709
maximumSpeed(m/s)	4,457777777777777
calories(kcal)	390

index	time	latitude(deg)	longitude(deg)	altitude(m)	distance(m)	speed(m/s)
270	2015-04-07T19:52:58Z	49,10959243774414	6,231081008911133	263	2109	3,193705876668294
271	2015-04-07T19:53:00Z	49,10959243774414	6,231081008911133	263	2109	3,0355649524264865
272	2015-04-07T19:53:02Z	49,10959243774414	6,231081008911133	263	2109	2,9974238077799478
273	2015-04-07T19:53:10Z	49,10959243774414	6,231081008911133	263	2109	2,87491692437066
274	2015-04-07T19:53:12Z	49,10959243774414	6,231081008911133	263	2109	2,7123718791537814
275	2015-04-07T19:53:14Z	49,10959243774414	6,231081008911133	263	2109	2,508844004737006
276	2015-04-07T19:53:16Z	49,10959243774414	6,231081008911133	263	2109	2,4478509691026473
277	2015-04-07T19:53:18Z	49,10959243774414	6,231081008911133	263	2109	2,3765836821662054
278	2015-04-07T19:53:22Z	49,1098518371582	6,231194496154785	259	2139	2,527100774976942
279	2015-04-07T19:53:24Z	49,11000061035156	6,231269359588623	258	2156	2,6612130800882974
280	2015-04-07T19:53:26Z	49,11008834838867	6,231326103210449	258	2167	2,6874987284342446
281	2015-04-07T19:53:28Z	49,11015701293945	6,231375217437744	258	2176	2,5373366143968368
282	2015-04-07T19:53:30Z	49,11015701293945	6,231375217437744	258	2176	2,2207901212904186
283	2015-04-07T19:53:32Z	49,11015701293945	6,231375217437744	258	2176	1,9027509954240587
284	2015-04-07T19:53:35Z	49,11015701293945	6,231375217437744	258	2176	1,513229078716702
285	2015-04-07T19:53:41Z	49,11024856567383	6,23159122467041	253	2194	1,6971650388505723
286	2015-04-07T19:53:43Z	49,11030578613281	6,231738567352295	253	2207	1,8806159496307373
287	2015-04-07T19:53:45Z	49,11034393310547	6,231869697570801	254	2217	2,174665927886963
288	2015-04-07T19:53:47Z	49,1103630065918	6,231966972351074	252	2225	2,362246513366699
289	2015-04-07T19:53:49Z	49,11037826538086	6,232067108154297	252	2232	2,4152663018968368
